x,y,g,id,date
-87.605043,41.689521,41.3677083333,g6YAmdS7Iq-sgiIRIK6aAQ,2018-07
-87.604131,41.689500,22.6046875,zbXwLHyd5ZJIyCVLqJe6aA,2016-09
-87.603231,41.689518,21.3354166667,hS4if49sS4e5kb5NbxKw2w,2016-09
-87.602432,41.689534,26.235625,ANof4y0sLtcyT2JybMaM1g,2018-07
-87.657608,42.003718,40.2652083333,MdeWOtcoYuCElC4srsibIA,2017-07
-87.658395,42.003706,34.0842708333,uOrc_vcRtP0Ah4iWUvZwpA,2017-07
-87.659315,42.003692,33.2520833333,IyDVPTwhID6EjuiaaHATvg,2017-07
-87.660174,42.003679,32.4946875,UugCOzN4Z21mQNoQnVMoRw,2017-07
-87.691843,42.003146,16.9632291667,bA_9V9Mm8qA7mZb3fKsU6w,2016-08
-87.698138,42.003044,42.6451041667,Yloy1_XgOx-CFCe9t72uLg,2016-08
-87.701677,42.002985,26.50375,aCnHV6Vf0VJlOOkxLBKdfQ,2016-08
-87.818698,42.001808,42.9911458333,Zgnc0twYZ-MPzl7ouEhJkA,2017-07
-87.819499,42.001863,43.8797916667,BhMMScKwH5QyQrL57Rd_3A,2017-07
-87.660375,41.910727,4.56239583333,Z8ADLatD7gRAH3QBvU4q-A,2018-07
-87.660390,41.911408,13.319375,aaNnoHgTuWzzLE2JKrbbJA,2018-07
-87.660405,41.912093,17.9721875,k8OK5CW_UkBD5i2xzUi70Q,2018-07
-87.660584,41.912724,13.7310416667,F_bshkNrvTkjXLDD6ZpbSg,2018-07
-87.661044,41.913349,14.96125,Yfkb805tgjMc5N_4KreYLA,2018-07
-87.661420,41.913860,5.87072916667,WK7wfJ0Pq9TpKl9dTka0Jw,2018-07
-87.659595,41.881615,12.4357291667,L7K1w87TmWnzn-9N7o7vIA,2018-06
-87.659675,41.882204,33.906875,gYDpN1WoLpU78KRGGuKyyg,2018-06
-87.659691,41.882899,21.7675,NQUceec77YOdgi0vVrG4XQ,2018-06
-87.660392,41.894382,17.7302083333,iANe3mMb42LrygGFrSslnQ,2017-09
-87.660365,41.895039,5.78354166667,o28mmNBoFpm9ZRmi17LZsQ,2018-06
-87.660378,41.895693,17.7935416667,SFH67q1jgk9y6GBXEDwiXA,2018-06
-87.660096,41.900657,16.409375,X1nUO5oXnO7emp-Z_ft0bA,2018-06
-87.660204,41.901284,12.3479166667,Gd2cEiEOtHqAwyUnhnNexw,2018-06
-87.660258,41.901947,19.0517708333,_vxZ8OrDMFt2iXXYhHZsPw,2018-06
-87.660519,41.902610,21.7934375,3qftnJAFfk-Ye305Q9Mh-Q,2018-06
-87.661893,41.913876,7.7621875,wJoyuyAXPDtAG_xjTtIwow,2018-07
-87.662294,41.914432,9.11458333333,Cu9qI0CQ1DpIDW5IESQNHw,2018-07
-87.632852,41.658230,37.9014583333,L4ibZzkTl5iTjS_4PE7SWg,2018-07
-87.633747,41.658172,39.4588541667,RGjqv-RY7Pkuxr435llIJQ,2014-09
-87.634592,41.658165,44.4794791667,b2rna6iW4a9pgM8AIjQuYQ,2018-08
-87.635447,41.658160,40.2021875,GCwHCj4sDkId1QQpamLdKQ,2015-08
-87.636373,41.658140,32.7076041667,eqd4YcOmnQ35TC7_n5Pwbw,2015-08
-87.637256,41.658226,37.419375,ZPkDVoukzLyW9Oko_eGJxQ,2014-09
-87.638216,41.658331,38.6996875,Z1n-YRBoYzowtsHWikKx6Q,2014-09
-87.639138,41.658417,35.1627083333,jTeVNKdxzrq90fteJiUt_w,2018-07
-87.639916,41.658455,40.6191666667,uKagK-A1ubRt3fbCUrGTTg,2018-07
-87.640915,41.658481,28.518125,WdBSx8BEtRo-Lwg51cyJrg,2014-09
-87.641274,41.658489,30.3573958333,VHfgzy_zlh9mzxKhYLXrlQ,2018-08
-87.642693,41.658468,35.6761458333,B2DWmbA8SokwAuW7St_0aA,2014-09
-87.643629,41.658451,27.7954166667,5iWUy-BR924XEYkZyv6n1Q,2014-09
-87.644468,41.658445,30.2642708333,EItqI_OPF3MDeL6MjW4vjg,2014-09
-87.645323,41.658433,34.5498958333,enxQW8fJohqXX-xgxOOWew,2014-09
-87.646205,41.658404,28.2566666667,f8lZDAhwHLsRLGtZBJCgag,2014-09
-87.624278,41.811068,16.6644791667,zhJny3jC6y3fa9l_iutZMQ,2016-07
-87.623380,41.811085,21.1317708333,Vd4aRBhWmA9qm7vo4Zhqow,2016-07
-87.622522,41.811100,45.1260416667,KIOL5rqGEKS-9Dl5TNC4kg,2017-06
-87.621644,41.811116,25.4370833333,jeSisTJioqzi4_2AVbQ1Hg,2017-06
-87.620809,41.811129,29.5678125,uwX11AbmxEGRmcZ87vAanw,2016-07
-87.619871,41.811139,23.8542708333,lqb5RwCXk5M-WX8qBW16Rw,2016-07
-87.617990,41.811172,21.085,adahMvLQe1r-p7vf7WjoKw,2016-09
-87.617098,41.811187,24.9605208333,GW1YglZJdbPPWGbhHlitIg,2016-09
-87.609918,41.811306,34.9576041667,_suwBaj7rt9ienPNwev24w,2016-09
-87.609079,41.811306,38.6746875,Sv6_ou3X_eC1hYsvtIq0uA,2016-09
-87.608110,41.811313,32.6109375,TVt9Hq8SLdiq74d47u9elg,2017-06
-87.606388,41.811343,21.1092708333,hvF1w-AI98K7RtP_J2syLA,2016-09
-87.605483,41.811351,32.1090625,4sbNLST9YcVt0ri4k6-Ryw,2016-09
-87.604591,41.811359,44.0336458333,8VEk9LzodsBixWeQmZi9NA,2016-09
-87.641807,41.927805,11.1403125,_DaDzJq6o5NDcYH1YBxKeQ,2018-07
-87.641011,41.928067,9.7759375,U1za6EYFmq9xiW6RZ3XrzQ,2018-07
-87.640268,41.928312,43.7884375,nE0joa59v3MHRhncCsPUMA,2018-07
-87.639313,41.928626,37.3060416667,BZqHHrff6ILglMbnf2BBPg,2018-07
-87.663906,41.921691,9.45479166667,cDRvy5rzjit70ZETYx9IsQ,2018-07
-87.664360,41.922293,27.1890625,Kf8iBPLWBcYyQR0d9vUQ7Q,2018-07
-87.664485,41.922708,32.5997916667,aAMyEakdPzsM4iTPIVveKQ,2018-07
-87.664499,41.923406,32.1811458333,QgwbO_hKm1H8M9d1qp6gZw,2018-07
-87.664532,41.924258,45.2485416667,mc7gjYmRCN24xV03F9aDtw,2018-07
-87.664552,41.924790,31.8692708333,YKmRLv1DkWi3RvoDmIbcNg,2018-07
-87.664575,41.925425,26.6160416667,w9fk4CYSsUgIM89N5319dw,2018-07
-87.664601,41.926099,38.4244791667,oLtGqxfPNYDwvAVXH84orQ,2018-07
-87.664620,41.926758,42.14875,aGAHDpKW1rX89QhYk_xIMg,2018-07
-87.665838,41.954328,13.2721875,Rl6qORj_pliFNKIhuDoaPA,2018-06
-87.665825,41.953690,30.3470833333,ykXlbCrXYMqttDuGd0lOEg,2018-07
-87.665808,41.952993,34.0772916667,SwdTGbDOf3t05v6rjUWheQ,2018-07
-87.665791,41.952368,36.9735416667,9pgF2Syase4ig5Uj1R4--Q,2018-07
-87.665770,41.951648,40.6252083333,_b9hs0w0EGZrAcvY_X-moA,2018-07
-87.665749,41.950945,41.7676041667,Usa0KJmK2baVS-SGkiS8Gg,2018-07
-87.665378,41.950685,33.3465625,tD0BIYZ1pl963pwXMEr3aQ,2018-07
-87.665298,41.950001,26.6820833333,RkhyBM89uxvXjfR0n7AY3g,2018-07
-87.665284,41.949374,38.4557291667,X9rX7CoeLTDftMX7cPqfcA,2018-07
-87.665268,41.948705,31.8861458333,XbPAXnFHb3iUVRAQiyi3fA,2018-07
-87.665246,41.947984,38.521875,f1nxKFmu6YG0BhTe5KjpPg,2018-07
-87.665225,41.947322,26.1944791667,qMyvkbVMX5hpPypEdQ1flw,2018-07
-87.665208,41.946646,20.5229166667,i9Ug81TReiNJLum0ITzJ8Q,2018-07
-87.665193,41.945971,50.4659375,C4uB0bCR-fOAFSen0Cv1pQ,2018-07
-87.665180,41.945368,45.6189583333,KDBKd5ZrrIMpQRP1nh8EiQ,2018-07
-87.665157,41.944632,50.0311458333,vujBsRrNXunpVyiMu0QPKg,2018-07
-87.665136,41.944003,39.9490625,dQzWhv8kOMszTjOvhHnsZw,2018-07
-87.778007,41.953036,14.36875,qL9hIANFRDz0TLhqv-G4Dg,2018-06
-87.778030,41.953729,38.6883333333,vXpHA7vJ3VRH43pfPJg0HQ,2018-05
-87.778050,41.954323,26.8132291667,OqtWJ_tnN7EP_us9f4sUJQ,2018-05
-87.778073,41.955003,22.02125,orIjWZqHzm3Jq6BKqynZAg,2018-05
-87.778097,41.955722,44.4603125,IaMduFHyEwiD5tpYYwcQog,2018-05
-87.778118,41.956351,35.9673958333,4OD9SOrlukuSPGKvVP67kQ,2018-05
-87.778140,41.957075,28.464375,M_xI4wJ9Pdht6r9oyfhNZw,2018-05
-87.778158,41.957703,32.2002083333,wimkNQCif-9uaDp8C8Brfw,2018-05
-87.778178,41.958406,27.6146875,B4ABWnbgHkwAMs5v5XIZSA,2018-05
-87.778195,41.959018,41.9309375,i7GCgEhCEGexdgmECUecQg,2018-05
-87.778216,41.959740,28.0155208333,BbezOkAfUrWsh_TvhMQm6w,2018-05
-87.692977,41.808303,10.1263541667,TnDDatq-FJP0ct-ziw4IIw,2018-07
-87.693011,41.809037,24.2159375,oTJB-5wRkq7W5i1ggofw4g,2017-08
-87.693024,41.809657,37.1573958333,q7nuUq-QLsnpxtM1NVCFgQ,2017-08
-87.693040,41.810330,34.9304166667,8PPFE_JC7e0cvs4nm9kdmQ,2018-07
-87.693058,41.811007,34.1770833333,o_ymYoBVX5s3AB9wDv8sXQ,2018-07
-87.693074,41.811637,21.7614583333,W1qKIT1WLgTaGTtN2BoQQQ,2018-07
-87.693093,41.812309,31.5611458333,ZPS-UdGykQPENxZgXdk-gg,2018-07
-87.693114,41.813029,28.3184375,EV1PaK3JsTsulcqg7OaA3A,2018-07
-87.693132,41.813646,23.6476041667,F4vNwbIFMi9bXvf0Y9Tr4Q,2018-07
-87.693154,41.814336,36.7914583333,Gl9IVlK1T4usofT4TbluyA,2018-07
-87.693174,41.814965,25.6951041667,C40Qq48gHHOuBVyFI3LyMw,2018-07
-87.693196,41.815675,24.83,FVwkKGrNM5470KOErr8glQ,2018-07
-87.693215,41.816301,31.435,5d4bmjsHdxqfno004yAu6A,2018-07
-87.693237,41.817041,27.7636458333,_QmA9awSuOh4z5Ra1ipi8A,2018-07
-87.693263,41.817700,21.6015625,roQ1IZoa_4SOB41a7X8j8A,2018-07
-87.694461,41.861778,8.6390625,wO8YvBGRkBnwdA5LdRX9GQ,2018-06
-87.694512,41.862460,33.0458333333,BJzLJG6plTolszZm3OnKbA,2018-06
-87.694537,41.863125,20.8257291667,ZdXwplBnG3x5R5F44FabSQ,2018-06
-87.694553,41.863754,25.0730208333,JKKoR5GQ9fZXf8K_L2RhTA,2018-06
-87.694572,41.864473,19.5397916667,d39va6fTUSXpYeed7UmINw,2018-06
-87.694589,41.865103,25.3552083333,WhU2QwRADb4h4ssiQGGHDg,2018-06
-87.694607,41.865760,30.8995833333,VVFu26ZmV2ww7nbX6mqIZQ,2018-06
-87.694625,41.866428,5.3978125,ryfWd3yUs7idNfwTpFTlSw,2018-06
-87.691974,41.771841,28.2392708333,lbSiX1ejW3rYOIMlEtLz5A,2018-07
-87.692169,41.779168,6.834375,W4qQXUJvVGDs67DNVnpuWg,2018-07
-87.692188,41.779906,23.7485416667,PFTiF4ba3TaXm4-UoZ73jw,2018-07
-87.692204,41.780553,18.660625,lbJy4PS6TjS7SJdtvChtWg,2018-07
-87.692222,41.781185,40.7717708333,IrExGYo66VsQWD7Q-AMnRQ,2018-07
-87.692244,41.781922,32.1832291667,mx4vvFd4QPfuU89vEmtXKQ,2018-07
-87.692263,41.782552,34.5291666667,mNMMGF2YNj9U8AN-__F3Sw,2018-07
-87.692281,41.783202,28.3528125,btrPDan6tcyR0TCZjQMSQQ,2018-07
-87.692300,41.783927,33.8186458333,eOTnV4VmR4bFyqq-8vSYJw,2018-07
-87.692316,41.784586,28.7138541667,Xyzr6fyS1ezkxG7I5weSTw,2018-07
-87.692339,41.785283,23.8198958333,y7tHds2yEqpveLvrxmXr1g,2018-07
-87.692359,41.785903,25.4270833333,4qkLz_5pM_cffD-R4GyhXQ,2018-07
-87.692379,41.786573,20.4058333333,KHxLf3wkEKxnMRj4lwjJxw,2018-07
-87.692395,41.787209,48.9585416667,UcfRmh_hmpFmsPbtA9Ru6A,2018-07
-87.692414,41.787932,28.393125,wWOky3TCdMjWb2iAeprBdQ,2018-07
-87.692430,41.788559,30.2434375,jHnDtct4hkGUFohJYYr6Aw,2018-07
-87.692448,41.789270,46.5865625,40ewctMjnDUP3enpqTcMNQ,2018-07
-87.692464,41.789901,26.5388541667,Q_rChWT9eRwp88_AHzZJag,2018-07
-87.692485,41.790639,33.5877083333,OI6xLgiQ1Odf1ODtszZY8w,2018-07
-87.692503,41.791270,32.0732291667,A7-JXzSh5V8lvo1hkysPTw,2018-07
-87.692522,41.791934,33.1627083333,jwNTkcnPXW6H476EUCPmhw,2018-07
-87.692540,41.792571,31.3969791667,cX5wO2xd4JGuBQyxF8DhmQ,2018-07
-87.692561,41.793261,23.6644791667,a4yv3j4O2aSxVEWqZtNiXg,2018-07
-87.692582,41.793901,32.4029166667,4KMs9Vm_dETdQJLNJo3cZA,2018-07
-87.692606,41.794622,20.4816666667,QS4ix-XWNfh-Iw8GkbVtYw,2018-07
-87.692625,41.795261,36.6340625,_2DxdLgqyCfSCjfz_2zBAw,2018-07
-87.692643,41.795956,37.744375,k6lESihmbh1VUQCVID1ioA,2018-07
-87.692657,41.796585,32.7403125,1xWOTumQWDP012KE5eEM0w,2018-07
-87.692674,41.797353,29.613125,EvQT_mD3_ryMJtYzmuHEfg,2018-07
-87.692692,41.797943,34.8795833333,CZkBLsUNbOLk8MPrHmm3yg,2018-07
-87.692714,41.798665,32.1123958333,eLr8QIoL38Y3-_7vOaeO2Q,2018-07
-87.692734,41.799325,38.7277083333,OY7riZVYK3q1oDWWnJesFg,2018-07
-87.692753,41.799979,20.3058333333,lxZY0szCkGA8JI2ljBJIlg,2018-07
-87.692772,41.800610,29.7890625,dKcGM7bgD7IausjV1latGQ,2018-07
-87.692788,41.801326,30.4002083333,1Nf2Q0ZamcqATj7XLcJNXA,2018-07
-87.692803,41.801996,24.1311458333,IBT1WEbZpAciyDx4LpfMmg,2018-07
-87.692816,41.802619,32.2555208333,r6xdngtBCWxaF1QRT17clQ,2018-07
-87.691393,41.749901,12.9664583333,6OtrMsH6eX0FVsWZT7JfHA,2017-09
-87.689795,41.692951,38.601875,tfMrlEOnHXzAKvgfWN4cCw,2016-06
-87.689772,41.692316,31.9869791667,gps1j8acv8OzlXJGBfGEWA,2016-06
-87.689625,41.700026,40.90125,y9S_N-WNfj3IkqYWXMXA7w,2018-08
-87.689601,41.699367,39.8380208333,YeTfCH4GApp5-ywa0XV-sQ,2018-08
-87.694274,41.859237,41.73375,GoxQ-dm715h-zttIvEosLA,2018-06
-87.694419,41.858604,43.3079166667,tyit8veDkYc6GnOOWVayJw,2018-06
-87.694392,41.857900,33.3373958333,dbeeaps2uid4mJT7fhqqfw,2018-06
-87.694369,41.857270,31.914375,I1xh5qSY7sMFIvEjZPQk3g,2018-06
-87.694350,41.856543,38.6173958333,1rFNJs305yja-DS-Ee3JEg,2018-06
-87.694327,41.855918,41.1608333333,wF5ujstBXZ3zY2Wmk0VK_A,2018-06
-87.690480,41.713577,30.8878125,v9Tr1vS8CxB2znHwKstiOw,2017-07
-87.690459,41.712878,34.04125,J5cgq5Phb2wbjKDfv7lkoQ,2018-08
-87.690439,41.712231,32.1498958333,TQEzeFsVH7KMv1TaBWn0zg,2018-08
-87.690419,41.711569,33.9966666667,CGu1CYglNO86dz4KyMOyaA,2018-08
-87.690395,41.710857,42.3676041667,HwDJ5vJVhOYMDsfFUUq0sw,2018-08
-87.690373,41.710231,46.2155208333,cY4t3Pn57FJr9Lu-4iM2ew,2018-08
-87.690350,41.709519,40.5175,BzmUyUII0Wex4aaGtpHkHw,2018-08
-87.690328,41.708860,38.7746875,OM0KButfRCX5iYtW4SBHPg,2018-08
-87.690305,41.708148,39.0069791667,WTG7HFvzsrpd5C_y0wNCUg,2018-08
-87.690283,41.707482,39.5251041667,kHJpmBr7L7-QdDwHLI1LOA,2018-08
-87.690262,41.706857,31.195625,gYwaLsu8M5pLiDDjMwQonQ,2018-08
-87.689819,41.706380,18.7798958333,Rp7GrRSKm-gqme6GnaI5WA,2018-08
-87.775878,42.001578,57.2691666667,JIkySxLStLa9Li3rHr6DPQ,2017-07
-87.737819,41.871489,25.7040625,HAMxqAq1v1dFNEU2Tx9Rlw,2011-06
-87.737804,41.870884,28.9984375,heV3eQPGSgUClO3Ab64uOw,2011-06
-87.737919,41.880645,7.746875,Y_bB2Fx-9pQECOUoy8wuoQ,2017-08
-87.737894,41.880001,35.6329166667,ByfB0xCMGuvjGKtmYQBrtw,2017-08
-87.735793,41.807708,7.64364583333,2K8zMzW0sISwIRAvcnTnDQ,2018-07
-87.735777,41.807049,29.9183333333,85rbWJs9uJj4BA9IMqw6-g,2018-08
-87.735761,41.806391,28.8467708333,-IALiChaXjYDgUJxazzIqQ,2018-08
-87.735747,41.805778,18.3322916667,Ct0LykCXZ8k5HwMgMIKIEg,2018-08
-87.735733,41.805023,19.4851041667,1mapUSaKGihXFUmcBXaFOw,2018-08
-87.735722,41.804440,16.2467708333,zjW_fIV_y_vv0OwAF3bt5Q,2018-08
-87.735706,41.803760,19.0198958333,BevI38u2NXrY_DJ5cj0i4g,2018-08
-87.735683,41.803074,20.1515625,-bN3HgzV_QHd_JBtVm-zmQ,2018-08
-87.735663,41.802438,12.5386458333,r5C0zJjucxGXzXCS1LYppw,2018-08
-87.734088,41.749224,19.2661458333,k7BD3EqhSDmdaMpbUPXbEw,2017-09
-87.734066,41.748513,25.3565625,Yp-QeDu25vaLJfZVW9Bu4w,2017-08
-87.734045,41.747838,31.9767708333,1fGGFxUKFJs7fodHRkCSwg,2017-08
-87.734026,41.747254,26.5182291667,J0iJJXVRdN4NceSItpHFkA,2017-08
-87.734003,41.746512,26.0239583333,b3-aWK03iw-zb2bg0qvbCg,2017-08
-87.733981,41.745818,37.3746875,ipYnLflERrpyCmPJTMzmIA,2017-08
-87.735460,41.795235,25.4003125,9RMfYA8PNjNlB6TA3tdRgA,2018-07
-87.735450,41.794538,34.7957291667,Tlgc71x63g9JAz8_4gWNqQ,2018-07
-87.735437,41.793966,19.8864583333,JyNkgq6wmVAQesvuQHN5Xg,2018-07
-87.736621,41.840889,13.7657291667,QQh6yWqVyRfJaggjPtw1Qw,2015-09
-87.736594,41.840288,14.6421875,bt4CuLnc-yGBkliP5X3kZQ,2018-06
-87.736574,41.839629,19.2472916667,T9ILmBcM3yjXsyhu7TBXWQ,2018-06
-87.736555,41.839002,23.8653125,5UjwO3niqHeeJmSIMfCY7A,2018-06
-87.736537,41.838374,4.51583333333,NS5MinhdC97wlLDH3nc4BQ,2018-06
-87.736519,41.837663,6.60770833333,j7I2EKuTqKml33tjP9flNg,2018-06
-87.736509,41.837049,18.9571875,fy06J-_1Li09pp3uG4eN2A,2018-06
-87.736598,41.836352,37.5580208333,Tj2uapHzl1LGeV95FMLTFg,2017-07
-87.736588,41.835642,5.27114583333,0r4ngOEuvWOyzBI51g_3fA,2016-09
-87.736569,41.834972,23.3751041667,8ld3yu-GqBx_vGxOfKGF1Q,2015-09
-87.736550,41.834303,33.9839583333,r8Ti9DlkpACzedT2cjDQdw,2015-09
-87.736531,41.833636,18.2285416667,wKTAXGWTEfcdBx5Uw1VsVg,2015-09
-87.737856,41.873285,13.3595833333,4rB1ckBa7ULlA_kb-ZUJ8w,2018-06
-87.821308,42.004044,28.904375,ZqlbuN8ADf5QRLAeVtU20Q,2017-09
-87.672332,41.999153,17.9908333333,jXlDGtX8XxvWbGt73mxZEQ,2016-09
-87.672274,41.998508,39.60875,WGEBcfsmqYBIunaCx8UZZA,2015-07
-87.670715,41.928760,32.5479166667,DLugFpMXtDK0DNAeRXv66g,2018-07
-87.670733,41.929355,39.9213541667,eSc7LUZavEjlstOPjzUKdg,2018-07
-87.670755,41.930049,24.5129166667,fnrccZxtOwTOKNeXWtl-Gg,2018-07
-87.670775,41.930714,42.3709375,YFVoHnb3W51XMRrqQSfUWQ,2018-07
-87.670792,41.931345,31.5648958333,pPWgxU-PdfqNb9BRs6mHFA,2018-07
-87.670824,41.932165,39.38125,uoh9F2yhpkOj7VSOou9PxA,2018-07
-87.670847,41.932765,3.171875,Vufa1PnDiJY8U8gMktuyWQ,2018-07
-87.672246,42.009142,30.3509375,etAg4vR5dqZyj7-LPiag0Q,2016-08
-87.672266,42.009765,30.7351041667,OtzFIyaSoqoJlYd7KfsynQ,2016-08
-87.672293,42.010504,26.3638541667,A0k4FkKpihyJAjeR_pkUkQ,2015-09
-87.672316,42.011125,35.4642708333,_ztVqvs3mnUsnhqpdvDCfQ,2016-08
-87.672339,42.011808,27.5642708333,EowdaWrd45bfJimi2jy5kA,2016-08
-87.672363,42.012520,36.2829166667,IxUIQQDeCvegYXY1n-amqQ,2016-08
-87.670417,41.903297,18.9677083333,3PqKgf5pKVKoaw7Yor9Q1Q,2018-07
-87.670439,41.903979,53.9140625,1TBTIjCaWHHH-qRvJJs7fw,2018-07
-87.669997,41.905686,2.14583333333,McouPVmoSR4HrnozJ91kHQ,2018-06
-87.670007,41.906302,4.54770833333,dk6OEOAWf-Yhc6pSusiuNw,2018-06
-87.669298,41.881411,19.4392708333,4d0k7J1MjfKvEuCBn8GpNA,2017-08
-87.669315,41.882077,32.6927083333,f1ZclKP4I9Qi7jMgqU1XSQ,2017-08
-87.669336,41.882777,15.648125,HekxcRNriFkCPPFfKCPV2A,2018-06
-87.669354,41.883436,18.6355208333,kdd7wzf8c8OAHSnmZ39fBQ,2018-06
-87.669366,41.884083,24.2746875,lLe0ikugg2FRN3q1d3Nqbw,2018-06
-87.669384,41.884737,25.2040625,vf5ix1XSdnxoxO_PFzPlgw,2018-06
-87.669405,41.885386,14.5588541667,cOguqu_aePsydAnKGDWCrw,2017-08
-87.669437,41.886109,12.661875,gsDY0aRc0P8ddhBkf-2OYA,2017-08
-87.669456,41.886746,5.31041666667,jXjguP4ZGNXFXo5VQY8a9Q,2018-06
-87.669485,41.887459,10.98125,kBOe6l7mJnw1prUHT6dw1Q,2018-06
-87.669504,41.888158,5.08375,dO14XI2p7iy-IG4sZ3sj3w,2017-08
-87.689671,41.874958,30.9259375,OMGlrxcmVDcphGxoKyC7ow,2017-08
-87.680509,41.843541,12.9685416667,vphQPyyx0v3NplYxdnUBBg,2018-06
-87.681391,41.843506,14.7719791667,nOH_YK5LWsPecMI9h3mB_g,2018-06
-87.682365,41.843491,9.724375,7-v5o1QozW12WTYgxYAN5g,2018-06
-87.683212,41.843476,7.45395833333,GAMxJDaeOnhr7zh5DIAkEg,2018-06
-87.684177,41.843449,2.80229166667,ZhK2F-4gcP0LWEr4jUkVcQ,2018-06
-87.685022,41.843426,3.90125,AQNY5xlB06nwj8XgmOdGqg,2018-06
-87.626730,41.844307,22.426875,MtvwiQt2pFTMsfAu-hGE5g,2017-07
-87.627659,41.844310,22.8080208333,V9wlsA0usgSCpxaCr8P3yg,2016-09
-87.628564,41.844287,19.7930208333,18LBtODjy0fQs9a1N6RS1A,2017-07
-87.646450,41.844506,6.79520833333,_8bmMu1_psTLXiynKFEl4A,2018-07
-87.647389,41.844476,27.6691666667,YnnAYiCax-Gdha31X1b0iw,2018-07
-87.648155,41.844446,12.8446875,sueHAVqc9Nl6w3WYuB0CbQ,2018-07
-87.649058,41.844416,41.725,H5wzcXXjjPJmbr2vFsiHxA,2018-07
-87.638356,41.844525,20.3559375,gPqvkzqbyUJIz9io66je2g,2018-07
-87.639204,41.844505,32.4792708333,SxnxBB80GUEaV3DOED3dGQ,2018-07
-87.640106,41.844486,34.7041666667,miDqYJ0fEbXxvhPwO-S3CA,2018-07
-87.640953,41.844474,35.8316666667,O2d7vUizFqtqLXnnn0iSMg,2018-07
-87.634573,41.844026,6.75854166667,YEA9OU-h_LHFOCB5iYlxkA,2017-07
-87.633633,41.844038,6.72833333333,KpZelrr5OEsVjesDkSiBww,2017-07
-87.700068,41.842767,19.6491666667,HXjYAYgCtEIkNnzBK8A_SA,2018-06
-87.700989,41.842749,1.54520833333,dUTDw8QUJZObofRyyGjH1Q,2018-06
-87.701857,41.842738,6.30197916667,Qo7k89ikMRcvN2xCKp_4jA,2018-06
-87.702830,41.842718,1.8421875,kNTP47cZhVh0K0c5zFf-Lg,2018-06
-87.703687,41.842702,17.3702083333,-vhU-gPLAFOjLFVSKwW_ag,2018-06
-87.704500,41.842690,5.36916666667,RDrQd_KgqsdLvRMyn_SaFA,2018-06
-87.558072,41.661049,23.2290625,LfgKJ7vVDTErPlZJqbrd7w,2018-08
-87.554535,41.661013,43.9198958333,95XabvaMUoNMYuxnmWn12Q,2018-08
-87.553632,41.661010,36.3971875,zc0M3rA_gluS8AyIxrn0dw,2018-08
-87.552774,41.661009,42.2721875,dAFJEOZk3rch4mwrp-eMSg,2018-08
-87.651080,41.835267,5.89239583333,df_NNMUXYbMwPQPVF8Fu9A,2018-07
-87.651943,41.835251,11.1426041667,Ze-cpcKZxeKGZNBVuGCkNw,2018-07
-87.652908,41.835236,12.9004166667,ARZ5JOSIGsP5a8rGy0aSjQ,2018-07
-87.653818,41.835222,17.5951041667,DV0snwwA5XtjD_dLGgLprA,2018-07
-87.654663,41.835206,16.8407291667,gb1C-TKLKCs6AbLb-WNGEQ,2018-07
-87.655617,41.835194,23.7516666667,Sfp7NVHY3MoK0Kk7Q1n8tw,2018-07
-87.656411,41.835179,34.0927083333,OdYiCm6g9jaxhsOGUaYm2g,2018-07
-87.657376,41.835156,24.98125,94ztuwSytIoQOSx-qoYQoA,2018-07
-87.658293,41.835135,26.1688541667,_sj2sD6yZthPQXVo3akjhg,2018-07
-87.651071,41.835595,6.38385416667,dmQn-2SbxH3HmJNDTpN9lg,2018-07
-87.650227,41.835607,26.4629166667,O8wSI14yMBwnB7xfXqfuQQ,2017-06
-87.649313,41.835621,11.8104166667,fnzXh0eXUYkZFtsX8D2lmw,2017-06
-87.668046,41.834722,32.5270833333,zXtn5miH0qSwCo4apKtAHw,2018-07
-87.667154,41.834734,8.23479166667,JthvdPxFm1Qxd5YH_DXhFQ,2018-07
-87.666266,41.834745,20.6998958333,rD2B40eCnul0UPdA4BGWLA,2018-07
-87.752238,41.997250,34.405,xvwi-UU5DEuFcR7e7lpSdg,2016-08
-87.678215,41.849412,16.7828125,P0JBQ9NaSJA0Qf3GQJzdLg,2018-06
-87.679102,41.849420,16.9732291667,hQZfJQr_ZDt3j6OQwTdqbQ,2018-06
-87.680097,41.849396,16.6164583333,4gqmYZOoCTy3JJIXxzXwNg,2018-06
-87.680913,41.849379,15.0970833333,hkeuizNU8tn_JuSPUo1mdg,2018-06
-87.681804,41.849365,22.1351041667,WMxKfqSzNxHwAsdQ1JdQtw,2018-06
-87.682667,41.849354,23.2307291667,PdgxNPd-n0oZTPIG5YZLaQ,2018-06
-87.683592,41.849344,31.2815625,qi61OZKXAvKATHZNj4TuWA,2018-06
-87.684512,41.849335,16.6583333333,kJAFgvhPEjGvTl1U20KK9g,2018-06
-87.685462,41.849327,9.49708333333,9St--HxVzIiDkiwMNjFaYA,2018-06
-87.631962,41.850045,4.3240625,UfRVr14Pui52c4S7kVTdqQ,2018-06
-87.632913,41.850037,23.124375,4NnJmKTa3evZ-voV-zUkrw,2018-06
-87.633782,41.850030,24.8777083333,r9ZMDhkyIwTotM1ICfxb_Q,2018-06
-87.634591,41.850024,24.0726041667,z68877KsJh48VXu5XtdR4A,2018-06
